node_id,lat,lon,street_count,highway
7230561888,-23.8779184,29.4771964,3,none
7230561889,-23.8782014,29.4768467,4,none
7230561890,-23.8785343,29.4764545,3,none
7230561892,-23.878795,29.4761154,4,none
7230561894,-23.8791243,29.4757366,3,none
7230561896,-23.8793,29.4754432,3,none
7230561897,-23.879444,29.4750612,4,none
7230561899,-23.8795899,29.4747343,4,none
7230561900,-23.879687,29.4745128,4,none
7230561901,-23.879768,29.4743881,3,none
7230581973,-23.8790129,29.4741954,3,none
7238603672,-23.883723,29.4356425,3,none
7238603673,-23.8840274,29.4354763,3,none
7238690502,-23.8963962,29.4492251,3,none
7238917389,-23.8902108,29.4540276,4,none
7238917416,-23.8951417,29.4504686,1,none
7238917417,-23.8951535,29.4504907,1,none
7238997524,-23.8818627,29.4452532,3,none
7239466072,-23.8877617,29.4724211,1,none
7239558809,-23.9221387,29.4700067,3,none
7239558810,-23.9230703,29.472057,3,none
7239558811,-23.9227277,29.4717237,3,none
7239558812,-23.9233541,29.4723742,3,none
7239558813,-23.9221491,29.4703042,3,none
7239558816,-23.9220338,29.4696612,3,none
7239558817,-23.9216587,29.4676924,3,none
7239558818,-23.9218107,29.4685547,3,none
7239558819,-23.9220743,29.4680411,3,none
7239558826,-23.9269036,29.4681209,3,none
7239590096,-23.9268901,29.4687298,3,none
7239590097,-23.9274583,29.46808,3,none
7239590103,-23.9284923,29.466873,4,none
7239590105,-23.9288381,29.4671315,3,none
7239590110,-23.9275094,29.4659023,3,none
7239590114,-23.9254988,29.4639239,3,none
7239590115,-23.927549,29.4658416,3,none
7239649674,-23.8867767,29.4720362,1,none
7239649675,-23.886826,29.4718213,1,none
7239681238,-23.9163892,29.4686704,3,none
7239681239,-23.9167182,29.4669896,3,none
7242194930,-23.8903837,29.4536852,3,none
7242194933,-23.8900781,29.4539266,4,traffic_signals
7242194934,-23.8880716,29.4550943,3,none
7242194939,-23.8886332,29.4547545,4,none
7242194943,-23.8838751,29.4575892,4,traffic_signals
7242194944,-23.8843925,29.4572505,3,none
7242960677,-23.9369528,29.4457461,3,none
7242960706,-23.9356081,29.4492569,4,none
7242960707,-23.9356636,29.4494171,3,none
7242960715,-23.9346557,29.44996,3,none
7242960716,-23.9346208,29.4499251,3,none
7245513694,-23.9352293,29.447426,3,none
7425389966,-23.9064853,29.4781757,2,none
7425389967,-23.8963456,29.4491885,3,none
7434821723,-23.8990437,29.475385,3,none
8046268756,-23.8930535,29.4942257,3,none
8046268758,-23.8926852,29.4970222,1,none
8046553411,-23.896935,29.4614677,3,none
8046553413,-23.8975603,29.461553,1,none
8046772514,-23.9113027,29.4970689,3,none
8046772515,-23.9117065,29.4971519,1,none
8046775108,-23.9275376,29.4404813,1,none
8046966122,-23.9185507,29.4419801,3,none
8046966123,-23.9188392,29.4422461,1,none
8744920057,-23.9301878,29.4683777,3,none
8744920058,-23.9322416,29.4703526,3,none
8744920065,-23.9316578,29.4697857,3,none
8744920067,-23.9302468,29.4684348,3,none
9040179260,-23.935309,29.4503761,1,none
9040179262,-23.9345631,29.4502594,3,none
9040179265,-23.9337343,29.450075,1,none
9040179271,-23.9344381,29.4501816,3,none
9170942322,-23.8826312,29.4833892,1,none
9170942323,-23.8824718,29.483684,3,none
9241866154,-23.8828537,29.4971016,3,none
9241866164,-23.8828568,29.4961702,1,turning_circle
9302114492,-23.9323923,29.4378683,3,none
9302114493,-23.9303966,29.436112,1,none
9302120370,-23.9201598,29.4372339,3,none
9302120371,-23.919619,29.4367037,3,none
9307718406,-23.9111635,29.4967149,3,none
9307718407,-23.911178,29.4966375,4,none
9307718408,-23.911314,29.4960059,4,none
9307718409,-23.9113572,29.4958555,3,none
9307789720,-23.9116127,29.4960846,3,none
9307789721,-23.912019,29.4968386,1,none
9307789722,-23.9121918,29.4962076,3,none
9307789723,-23.9122973,29.4969097,1,none
9307789730,-23.9118764,29.496154,4,none
9307789732,-23.9117211,29.4967702,1,none
9307789733,-23.9119177,29.4959902,3,none
9307976322,-23.8742295,29.4842243,3,none
9308039043,-23.8891433,29.4907476,3,none
9308039044,-23.8891154,29.4907802,3,none
9308039305,-23.883079,29.4840746,3,none
9308260811,-23.9013942,29.4380057,3,none
9308314526,-23.8980788,29.4389933,3,none
10074451188,-23.928029,29.4410151,3,none
10074451189,-23.9274558,29.4429104,1,none
10074451190,-23.9283772,29.4431411,1,turning_circle
10074451191,-23.9274928,29.4427882,4,none
10074451192,-23.9266338,29.4425083,1,turning_circle
10074451193,-23.9270246,29.4426552,3,none
10074451194,-23.9272028,29.4420555,1,turning_circle
10074451195,-23.9276596,29.4422367,3,none
10074451196,-23.9285363,29.4425706,1,turning_circle
10074451197,-23.9282057,29.4424447,3,none
10074451198,-23.9285331,29.441385,1,turning_circle
10074451199,-23.928368,29.4419194,3,none
10074451200,-23.9287143,29.4420468,1,turning_circle
10210773053,-23.8771437,29.4847452,1,none
10210773060,-23.8770816,29.4848227,3,none
10210773061,-23.8774313,29.4851954,3,none
10210773062,-23.8759803,29.486972,3,none
10210773063,-23.8763484,29.485736,3,none
10210773064,-23.8767202,29.486066,4,none
10210773065,-23.8770637,29.4863441,4,none
10210773066,-23.877268,29.4865776,3,none
10292681678,-23.8831056,29.4362864,1,none
10292681680,-23.8824648,29.4361126,3,none
10299869805,-23.8798155,29.475794,1,none
10566951661,-23.9112423,29.4647004,1,none
10566967686,-23.9126235,29.4706334,1,none
10593769823,-23.9119761,29.4668636,1,none
10593769826,-23.9118023,29.4675955,3,none
11290497332,-23.8947271,29.4764132,1,none
11290497333,-23.8947844,29.4763271,1,none
11290497335,-23.8949343,29.4764444,3,none
11498791919,-23.8764621,29.4840794,1,none
11508710145,-23.8819235,29.4343284,1,none
11508710149,-23.8833467,29.4341829,3,none
12318720758,-23.9010432,29.4719539,3,none
12318720759,-23.9011256,29.4718203,1,none
12318722979,-23.8981624,29.4614842,3,none
12318722982,-23.8985937,29.4616882,1,none
12318977424,-23.9026006,29.4679338,1,none
12318977429,-23.9031012,29.4673379,3,none
12564244827,-23.8837384,29.4962431,1,none
12564244829,-23.8836519,29.4961537,3,none
12564244830,-23.8839347,29.4960083,1,none
12617917472,-23.9149547,29.4701057,4,none
12617917473,-23.9185015,29.4638837,3,none
12617917474,-23.9162849,29.463338,4,none
12795259642,-23.8916849,29.491507,1,none
12795259643,-23.8917233,29.4914542,3,none
12795259645,-23.8910533,29.4922919,3,none
12796413356,-23.9114993,29.4699119,1,none
12796413360,-23.9116064,29.4693325,3,none
12820416638,-23.8783022,29.4865161,1,none
12820416639,-23.8783893,29.4866247,1,none
12820416641,-23.8785612,29.4864605,3,none
12921588655,-23.9366278,29.445767,3,none
12921588656,-23.9369951,29.4467778,3,none
12921643898,-23.9319583,29.442265,1,none
12921643899,-23.9314737,29.4422192,3,none
12921655708,-23.9301207,29.4421627,3,none
12921655709,-23.9302716,29.4424179,3,none
12921655716,-23.9312474,29.4422302,3,none
12921655720,-23.931723,29.4415274,1,none
12921655721,-23.9315906,29.4416052,3,none
12921655722,-23.9314652,29.4414147,3,none
12921655723,-23.9296133,29.4413115,1,none
12921655725,-23.9301484,29.4416,3,none
12921667703,-23.9321214,29.4422543,3,none
12921667706,-23.9315834,29.4420993,3,none
12921667707,-23.9316257,29.4417688,3,none
12921667710,-23.9306124,29.4425064,1,none
12921670654,-23.930101,29.4426576,3,none
12921670657,-23.929633,29.442544,1,none
12938544293,-23.9249306,29.4495821,1,none
12946805769,-23.924817,29.4407307,3,none
12946808468,-23.9241322,29.4435722,3,none
12946821463,-23.9248521,29.4422315,1,none
12946836422,-23.9233762,29.4410419,3,none
12950697751,-23.9235061,29.4405766,1,none
12950697757,-23.9243258,29.4396461,3,none
12950697763,-23.9245261,29.4390155,1,none
12950697765,-23.9242861,29.4396314,3,none
12951018294,-23.9226345,29.4482705,1,none
12952323441,-23.9250483,29.4514382,1,none
12952323452,-23.9240243,29.4520603,3,none
12952323457,-23.9232916,29.4522573,3,none
12954148866,-23.9223842,29.4514685,3,none
12954148869,-23.9219063,29.4512987,3,none
12960154064,-23.9203347,29.4480666,1,none
12960154069,-23.9214061,29.4480668,3,none
12960154070,-23.9203543,29.4478387,1,none
12960154072,-23.9210918,29.4473496,3,none
12966303155,-23.9175371,29.4483295,1,none
12992260264,-23.8821393,29.4861352,1,none
12992260266,-23.8823919,29.4863552,1,none
12992282642,-23.8853055,29.4933531,1,none
12992282643,-23.8852362,29.4932575,3,none
12992282647,-23.8861418,29.49305,1,none
13073075410,-23.891088,29.4922467,1,none
13119618944,-23.899221,29.4448131,3,none
